"","x"
"23543","discuss"
"23544","agree"
"23545","unrelated"
"23546","unrelated"
"23547","unrelated"
"23548","unrelated"
"23549","discuss"
"23550","unrelated"
"23551","unrelated"
"23552","discuss"
"23553","unrelated"
"23554","unrelated"
"23555","unrelated"
"23556","discuss"
"23557","discuss"
"23558","unrelated"
"23559","unrelated"
"23560","unrelated"
"23561","unrelated"
"23562","unrelated"
"23563","unrelated"
"23564","unrelated"
"23565","unrelated"
"23566","unrelated"
"23567","unrelated"
"23568","agree"
"23569","unrelated"
"23570","discuss"
"23571","unrelated"
"23572","unrelated"
"23573","unrelated"
"23574","unrelated"
"23575","discuss"
"23576","unrelated"
"23577","unrelated"
"23578","unrelated"
"23579","discuss"
"23580","agree"
"23581","discuss"
"23582","unrelated"
"23583","unrelated"
"23584","unrelated"
"23585","unrelated"
"23586","unrelated"
"23587","discuss"
"23588","unrelated"
"23589","discuss"
"23590","unrelated"
"23591","unrelated"
"23592","unrelated"
"23593","unrelated"
"23594","discuss"
"23595","unrelated"
"23596","unrelated"
"23597","unrelated"
"23598","unrelated"
"23599","unrelated"
"23600","unrelated"
"23601","unrelated"
"23602","discuss"
"23603","unrelated"
"23604","discuss"
"23605","unrelated"
"23606","unrelated"
"23607","unrelated"
"23608","unrelated"
"23609","unrelated"
"23610","discuss"
"23611","unrelated"
"23612","unrelated"
"23613","unrelated"
"23614","unrelated"
"23615","unrelated"
"23616","unrelated"
"23617","unrelated"
"23618","unrelated"
"23619","discuss"
"23620","unrelated"
"23621","unrelated"
"23622","discuss"
"23623","unrelated"
"23624","unrelated"
"23625","unrelated"
"23626","unrelated"
"23627","unrelated"
"23628","discuss"
"23629","unrelated"
"23630","agree"
"23631","unrelated"
"23632","unrelated"
"23633","discuss"
"23634","unrelated"
"23635","agree"
"23636","unrelated"
"23637","unrelated"
"23638","agree"
"23639","unrelated"
"23640","unrelated"
"23641","unrelated"
"23642","unrelated"
"23643","discuss"
"23644","unrelated"
"23645","unrelated"
"23646","discuss"
"23647","unrelated"
"23648","unrelated"
"23649","discuss"
"23650","disagree"
"23651","disagree"
"23652","disagree"
"23653","unrelated"
"23654","unrelated"
"23655","disagree"
"23656","unrelated"
"23657","unrelated"
"23658","unrelated"
"23659","unrelated"
"23660","unrelated"
"23661","unrelated"
"23662","unrelated"
"23663","unrelated"
"23664","unrelated"
"23665","unrelated"
"23666","unrelated"
"23667","unrelated"
"23668","unrelated"
"23669","agree"
"23670","unrelated"
"23671","unrelated"
"23672","unrelated"
"23673","unrelated"
"23674","discuss"
"23675","unrelated"
"23676","unrelated"
"23677","unrelated"
"23678","unrelated"
"23679","unrelated"
"23680","unrelated"
"23681","agree"
"23682","unrelated"
"23683","unrelated"
"23684","unrelated"
"23685","unrelated"
"23686","unrelated"
"23687","discuss"
"23688","unrelated"
"23689","discuss"
"23690","unrelated"
"23691","disagree"
"23692","unrelated"
"23693","unrelated"
"23694","unrelated"
"23695","discuss"
"23696","unrelated"
"23697","unrelated"
"23698","unrelated"
"23699","unrelated"
"23700","discuss"
"23701","unrelated"
"23702","unrelated"
"23703","unrelated"
"23704","unrelated"
"23705","agree"
"23706","unrelated"
"23707","unrelated"
"23708","unrelated"
"23709","unrelated"
"23710","discuss"
"23711","unrelated"
"23712","unrelated"
"23713","unrelated"
"23714","discuss"
"23715","unrelated"
"23716","unrelated"
"23717","unrelated"
"23718","discuss"
"23719","unrelated"
"23720","unrelated"
"23721","agree"
"23722","unrelated"
"23723","unrelated"
"23724","unrelated"
"23725","unrelated"
"23726","unrelated"
"23727","unrelated"
"23728","unrelated"
"23729","discuss"
"23730","unrelated"
"23731","unrelated"
"23732","unrelated"
"23733","unrelated"
"23734","unrelated"
"23735","discuss"
"23736","unrelated"
"23737","unrelated"
"23738","unrelated"
"23739","unrelated"
"23740","unrelated"
"23741","discuss"
"23742","unrelated"
"23743","discuss"
"23744","unrelated"
"23745","unrelated"
"23746","unrelated"
"23747","unrelated"
"23748","unrelated"
"23749","agree"
"23750","discuss"
"23751","unrelated"
"23752","unrelated"
"23753","unrelated"
"23754","discuss"
"23755","unrelated"
"23756","unrelated"
"23757","unrelated"
"23758","unrelated"
"23759","unrelated"
"23760","unrelated"
"23761","unrelated"
"23762","unrelated"
"23763","unrelated"
"23764","discuss"
"23765","unrelated"
"23766","unrelated"
"23767","unrelated"
"23768","unrelated"
"23769","unrelated"
"23770","unrelated"
"23771","unrelated"
"23772","unrelated"
"23773","agree"
"23774","unrelated"
"23775","agree"
"23776","unrelated"
"23777","unrelated"
"23778","discuss"
"23779","unrelated"
"23780","unrelated"
"23781","discuss"
"23782","unrelated"
"23783","unrelated"
"23784","unrelated"
"23785","agree"
"23786","unrelated"
"23787","unrelated"
"23788","unrelated"
"23789","unrelated"
"23790","unrelated"
"23791","unrelated"
"23792","agree"
"23793","agree"
"23794","discuss"
"23795","unrelated"
"23796","unrelated"
"23797","unrelated"
"23798","agree"
"23799","unrelated"
"23800","discuss"
"23801","unrelated"
"23802","agree"
"23803","unrelated"
"23804","unrelated"
"23805","unrelated"
"23806","unrelated"
"23807","unrelated"
"23808","discuss"
"23809","unrelated"
"23810","unrelated"
"23811","unrelated"
"23812","unrelated"
"23813","discuss"
"23814","unrelated"
"23815","unrelated"
"23816","discuss"
"23817","unrelated"
"23818","discuss"
"23819","unrelated"
"23820","unrelated"
"23821","unrelated"
"23822","agree"
"23823","unrelated"
"23824","unrelated"
"23825","agree"
"23826","unrelated"
"23827","unrelated"
"23828","discuss"
"23829","unrelated"
"23830","unrelated"
"23831","discuss"
"23832","unrelated"
"23833","agree"
"23834","unrelated"
"23835","unrelated"
"23836","unrelated"
"23837","unrelated"
"23838","unrelated"
"23839","unrelated"
"23840","discuss"
"23841","unrelated"
"23842","unrelated"
"23843","unrelated"
"23844","discuss"
"23845","unrelated"
"23846","unrelated"
"23847","unrelated"
"23848","unrelated"
"23849","unrelated"
"23850","unrelated"
"23851","unrelated"
"23852","unrelated"
"23853","unrelated"
"23854","discuss"
"23855","unrelated"
"23856","unrelated"
"23857","unrelated"
"23858","unrelated"
"23859","unrelated"
"23860","discuss"
"23861","unrelated"
"23862","unrelated"
"23863","discuss"
"23864","agree"
"23865","unrelated"
"23866","unrelated"
"23867","unrelated"
"23868","discuss"
"23869","unrelated"
"23870","unrelated"
"23871","unrelated"
"23872","unrelated"
"23873","unrelated"
"23874","disagree"
"23875","discuss"
"23876","unrelated"
"23877","unrelated"
"23878","agree"
"23879","unrelated"
"23880","discuss"
"23881","unrelated"
"23882","unrelated"
"23883","unrelated"
"23884","unrelated"
"23885","discuss"
"23886","discuss"
"23887","unrelated"
"23888","unrelated"
"23889","discuss"
"23890","unrelated"
"23891","discuss"
"23892","discuss"
"23893","agree"
"23894","unrelated"
"23895","discuss"
"23896","discuss"
"23897","unrelated"
"23898","unrelated"
"23899","unrelated"
"23900","unrelated"
"23901","unrelated"
"23902","discuss"
"23903","discuss"
"23904","discuss"
"23905","discuss"
"23906","unrelated"
"23907","discuss"
"23908","unrelated"
"23909","discuss"
"23910","unrelated"
"23911","discuss"
"23912","discuss"
"23913","discuss"
"23914","agree"
"23915","unrelated"
"23916","unrelated"
"23917","unrelated"
"23918","unrelated"
"23919","discuss"
"23920","unrelated"
"23921","discuss"
"23922","discuss"
"23923","unrelated"
"23924","unrelated"
"23925","unrelated"
"23926","unrelated"
"23927","unrelated"
"23928","unrelated"
"23929","discuss"
"23930","unrelated"
"23931","unrelated"
"23932","unrelated"
"23933","unrelated"
"23934","unrelated"
"23935","unrelated"
"23936","discuss"
"23937","unrelated"
"23938","unrelated"
"23939","discuss"
"23940","discuss"
"23941","discuss"
"23942","unrelated"
"23943","unrelated"
"23944","unrelated"
"23945","unrelated"
"23946","unrelated"
"23947","unrelated"
"23948","unrelated"
"23949","unrelated"
"23950","unrelated"
"23951","unrelated"
"23952","unrelated"
"23953","unrelated"
"23954","unrelated"
"23955","unrelated"
"23956","discuss"
"23957","unrelated"
"23958","unrelated"
"23959","unrelated"
"23960","agree"
"23961","discuss"
"23962","discuss"
"23963","discuss"
"23964","unrelated"
"23965","unrelated"
"23966","unrelated"
"23967","unrelated"
"23968","unrelated"
"23969","unrelated"
"23970","unrelated"
"23971","unrelated"
"23972","unrelated"
"23973","unrelated"
"23974","unrelated"
"23975","unrelated"
"23976","discuss"
"23977","disagree"
"23978","unrelated"
"23979","agree"
"23980","discuss"
"23981","unrelated"
"23982","unrelated"
"23983","unrelated"
"23984","unrelated"
"23985","discuss"
"23986","discuss"
"23987","unrelated"
"23988","unrelated"
"23989","unrelated"
"23990","unrelated"
"23991","discuss"
"23992","unrelated"
"23993","unrelated"
"23994","unrelated"
"23995","unrelated"
"23996","unrelated"
"23997","unrelated"
"23998","discuss"
"23999","unrelated"
"24000","unrelated"
"24001","unrelated"
"24002","unrelated"
"24003","unrelated"
"24004","unrelated"
"24005","unrelated"
"24006","unrelated"
"24007","unrelated"
"24008","agree"
"24009","unrelated"
"24010","unrelated"
"24011","discuss"
"24012","unrelated"
"24013","unrelated"
"24014","unrelated"
"24015","agree"
"24016","unrelated"
"24017","unrelated"
"24018","unrelated"
"24019","unrelated"
"24020","unrelated"
"24021","unrelated"
"24022","unrelated"
"24023","unrelated"
"24024","unrelated"
"24025","unrelated"
"24026","unrelated"
"24027","unrelated"
"24028","discuss"
"24029","unrelated"
"24030","unrelated"
"24031","unrelated"
"24032","discuss"
"24033","unrelated"
"24034","agree"
"24035","unrelated"
"24036","unrelated"
"24037","unrelated"
"24038","unrelated"
"24039","unrelated"
"24040","unrelated"
"24041","discuss"
"24042","unrelated"
"24043","unrelated"
"24044","unrelated"
"24045","unrelated"
"24046","unrelated"
"24047","unrelated"
"24048","unrelated"
"24049","unrelated"
"24050","unrelated"
"24051","unrelated"
"24052","discuss"
"24053","unrelated"
"24054","unrelated"
"24055","unrelated"
"24056","unrelated"
"24057","unrelated"
"24058","unrelated"
"24059","unrelated"
"24060","unrelated"
"24061","unrelated"
"24062","unrelated"
"24063","unrelated"
"24064","unrelated"
"24065","agree"
"24066","unrelated"
"24067","discuss"
"24068","unrelated"
"24069","unrelated"
"24070","unrelated"
"24071","discuss"
"24072","unrelated"
"24073","unrelated"
"24074","disagree"
"24075","discuss"
"24076","unrelated"
"24077","unrelated"
"24078","unrelated"
"24079","discuss"
"24080","discuss"
"24081","unrelated"
"24082","agree"
"24083","unrelated"
"24084","agree"
"24085","unrelated"
"24086","unrelated"
"24087","discuss"
"24088","agree"
"24089","unrelated"
"24090","unrelated"
"24091","unrelated"
"24092","unrelated"
"24093","unrelated"
"24094","unrelated"
"24095","unrelated"
"24096","unrelated"
"24097","unrelated"
"24098","unrelated"
"24099","unrelated"
"24100","unrelated"
"24101","unrelated"
"24102","agree"
"24103","unrelated"
"24104","agree"
"24105","discuss"
"24106","unrelated"
"24107","unrelated"
"24108","discuss"
"24109","disagree"
"24110","unrelated"
"24111","unrelated"
"24112","discuss"
"24113","unrelated"
"24114","unrelated"
"24115","unrelated"
"24116","unrelated"
"24117","discuss"
"24118","unrelated"
"24119","disagree"
"24120","discuss"
"24121","unrelated"
"24122","unrelated"
"24123","unrelated"
"24124","unrelated"
"24125","unrelated"
"24126","unrelated"
"24127","unrelated"
"24128","unrelated"
"24129","unrelated"
"24130","unrelated"
"24131","unrelated"
"24132","unrelated"
"24133","unrelated"
"24134","unrelated"
"24135","unrelated"
"24136","unrelated"
"24137","discuss"
"24138","unrelated"
"24139","unrelated"
"24140","agree"
"24141","agree"
"24142","agree"
"24143","discuss"
"24144","discuss"
"24145","unrelated"
"24146","unrelated"
"24147","unrelated"
"24148","unrelated"
"24149","unrelated"
"24150","discuss"
"24151","unrelated"
"24152","unrelated"
"24153","discuss"
"24154","agree"
"24155","unrelated"
"24156","agree"
"24157","unrelated"
"24158","unrelated"
"24159","discuss"
"24160","discuss"
"24161","unrelated"
"24162","unrelated"
"24163","discuss"
"24164","unrelated"
"24165","unrelated"
"24166","unrelated"
"24167","unrelated"
"24168","unrelated"
"24169","discuss"
"24170","unrelated"
"24171","unrelated"
"24172","unrelated"
"24173","unrelated"
"24174","agree"
"24175","unrelated"
"24176","unrelated"
"24177","unrelated"
"24178","unrelated"
"24179","unrelated"
"24180","unrelated"
"24181","unrelated"
"24182","discuss"
"24183","unrelated"
"24184","unrelated"
"24185","unrelated"
"24186","unrelated"
"24187","unrelated"
"24188","unrelated"
"24189","unrelated"
"24190","unrelated"
"24191","unrelated"
"24192","unrelated"
"24193","unrelated"
"24194","unrelated"
"24195","agree"
"24196","unrelated"
"24197","agree"
"24198","unrelated"
"24199","unrelated"
"24200","discuss"
"24201","unrelated"
"24202","unrelated"
"24203","unrelated"
"24204","unrelated"
"24205","unrelated"
"24206","unrelated"
"24207","discuss"
"24208","unrelated"
"24209","unrelated"
"24210","unrelated"
"24211","unrelated"
"24212","unrelated"
"24213","discuss"
"24214","agree"
"24215","agree"
"24216","unrelated"
"24217","disagree"
"24218","unrelated"
"24219","unrelated"
"24220","unrelated"
"24221","disagree"
"24222","discuss"
"24223","agree"
"24224","discuss"
"24225","unrelated"
"24226","unrelated"
"24227","unrelated"
"24228","unrelated"
"24229","unrelated"
"24230","unrelated"
"24231","unrelated"
"24232","discuss"
"24233","unrelated"
"24234","discuss"
"24235","unrelated"
"24236","unrelated"
"24237","agree"
"24238","discuss"
"24239","unrelated"
"24240","unrelated"
"24241","unrelated"
"24242","unrelated"
"24243","agree"
"24244","unrelated"
"24245","unrelated"
"24246","unrelated"
"24247","unrelated"
"24248","unrelated"
"24249","unrelated"
"24250","agree"
"24251","unrelated"
"24252","unrelated"
"24253","unrelated"
"24254","agree"
"24255","unrelated"
"24256","unrelated"
"24257","unrelated"
"24258","unrelated"
"24259","unrelated"
"24260","unrelated"
"24261","discuss"
"24262","unrelated"
"24263","unrelated"
"24264","unrelated"
"24265","discuss"
"24266","unrelated"
"24267","unrelated"
"24268","discuss"
"24269","unrelated"
"24270","unrelated"
"24271","discuss"
"24272","unrelated"
"24273","unrelated"
"24274","unrelated"
"24275","discuss"
"24276","unrelated"
"24277","unrelated"
"24278","unrelated"
"24279","unrelated"
"24280","unrelated"
"24281","unrelated"
"24282","unrelated"
"24283","unrelated"
"24284","unrelated"
"24285","unrelated"
"24286","unrelated"
"24287","unrelated"
"24288","unrelated"
"24289","disagree"
"24290","unrelated"
"24291","unrelated"
"24292","unrelated"
"24293","unrelated"
"24294","unrelated"
"24295","agree"
"24296","unrelated"
"24297","unrelated"
"24298","unrelated"
"24299","unrelated"
"24300","unrelated"
"24301","unrelated"
"24302","unrelated"
"24303","agree"
"24304","discuss"
"24305","unrelated"
